Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 127781, 'CustomerName': 'Running Contract, 1417', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:25:00 AM', 'ToDateTime': '8/30/2024 10:25:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,56194,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127781,10991,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127769, 'CustomerName': 'Running Contract, 1160', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/1/2024 9:38:00 AM', 'ToDateTime': '7/30/2024 9:38:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,56613,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127769,4086,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127768, 'CustomerName': 'Running Contract, 1183', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/10/2024 8:00:00 PM', 'ToDateTime': '7/9/2024 8:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,60448,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127768,4591,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 128875, 'CustomerName': 'Running Contract, 1393', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/23/2024 1:30:00 PM', 'ToDateTime': '8/17/2024 1:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,64075,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,128875,9623,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127773, 'CustomerName': 'Running Contract, 1425', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/24/2024 3:10:00 PM', 'ToDateTime': '8/11/2024 3:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,85308,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127773,13170,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 123952, 'CustomerName': 'Running Contract, 986', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/28/2024 10:16:00 AM', 'ToDateTime': '8/26/2024 10:16:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,85492,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123952,1500,CITROEN C4
,100.0,,Dubai,BUSINESS BAY,4,2024,91168,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123944,10083,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 123945, 'CustomerName': 'Running Contract, 1353', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 5:50:00 PM', 'ToDateTime': '8/3/2024 5:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,91765,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123945,12867,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 128144, 'CustomerName': 'Running Contract, 1354', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 12:12:00 PM', 'ToDateTime': '8/4/2024 12:12:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,93372,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,128144,9824,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 135177, 'CustomerName': 'Running Contract, 1176', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/8/2024 12:18:00 PM', 'ToDateTime': '8/6/2024 12:18:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,98467,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,135177,20,CITROEN C4
