WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2024,MG 5,"[{'ReservationKey': 0, 'CarKey': 120410, 'CustomerName': 'Running Contract, 1379', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 10:09:00 AM', 'ToDateTime': '8/17/2024 10:09:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,120410,5,630.0,0.0,2369,12447,-1,2,00971525264314,87084,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG 5,"[{'ReservationKey': 0, 'CarKey': 120411, 'CustomerName': 'Running Contract, 1334', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/29/2024 5:11:00 PM', 'ToDateTime': '7/29/2024 5:11:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,120411,5,630.0,0.0,2369,10508,-1,2,00971525264314,87210,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ZS,"[{'ReservationKey': 0, 'CarKey': 123905, 'CustomerName': 'Running Contract, 1360', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/9/2024 9:56:00 AM', 'ToDateTime': '8/14/2024 9:56:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123905,5,630.0,0.0,2369,10010,-1,2,00971525264314,30418,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ZS,,4,AL MONSEF RENT A CAR L.L.C.,,123906,5,630.0,0.0,2369,18300,-1,2,00971525264314,32376,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123938, 'CustomerName': 'Running Contract, 1152', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/26/2024 5:09:00 PM', 'ToDateTime': '8/24/2024 5:09:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123938,5,630.0,0.0,2369,5313,-1,2,00971525264314,44354,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,CITROEN C3,"[{'ReservationKey': 0, 'CarKey': 123941, 'CustomerName': 'Running Contract, 917', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/17/2024 7:12:00 PM', 'ToDateTime': '8/15/2024 7:12:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123941,5,630.0,0.0,2369,181,-1,2,00971525264314,44617,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123942, 'CustomerName': 'Running Contract, 987', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/10/2024 11:05:00 AM', 'ToDateTime': '8/7/2024 11:05:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123942,5,630.0,0.0,2369,3949,-1,2,00971525264314,38044,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123943, 'CustomerName': 'Running Contract, 1426', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 2:21:00 PM', 'ToDateTime': '8/30/2024 2:21:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123943,5,630.0,0.0,2369,15757,-1,2,00971525264314,99402,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,,4,AL MONSEF RENT A CAR L.L.C.,,123944,5,630.0,0.0,2369,10083,-1,2,00971525264314,91168,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123945, 'CustomerName': 'Running Contract, 1353', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 5:50:00 PM', 'ToDateTime': '8/3/2024 5:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123945,5,630.0,0.0,2369,12867,-1,2,00971525264314,91765,BUSINESS BAY,2400.0,4,100.0,Dubai
