status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
Confirmed,1722245400,start_delayed,prereservation,confirmed,1722504600,booking,d2452711-c763-49c2-b370-f2ff8f370e64,635a885f-0362-bed7-2abb-20bd062eb6b7,ce0cae99-4c37-49d9-a9aa-881e08419589
Confirmed,1722405600,start_delayed,prereservation,confirmed,1722664800,booking,2049ea93-9bb4-45fb-a882-154b08317a69,0d4ad1b3-61ee-6739-7e33-59f78ffb5468,8f92c71b-aa22-4c33-af07-5b8804a9a847
Confirmed,1722319200,start_delayed,prereservation,confirmed,1722664800,booking,9fb888fb-4940-418f-a8ba-6c9442155384,1ab4387a-3367-b2ed-87dd-03dae0e6bc81,46499b6b-f791-4676-82dd-25715b46eb48
Confirmed,1722501000,start_delayed,prereservation,confirmed,1722760200,booking,95b2a84b-85e1-4b23-9b60-9ff5e650499b,a369d69c-1d2e-8c25-1c14-216fdca1213a,432945f9-b33a-4192-89c7-bf18131d43d4
Confirmed,1721898000,start_delayed,prereservation,confirmed,1722157200,booking,0709933e-32b3-4471-81ad-142c796fad1d,653a09c5-6736-c156-1690-dc8414ee2f98,7d671fc0-1f2b-4a8f-a196-84fdc569f739
Confirmed,1722416400,start_delayed,prereservation,confirmed,1723021200,booking,d5084c29-52a1-4ac2-94c1-62ec1b553baa,c27bd8d2-2ce7-4eca-5163-fce217e275b9,0557ff32-d075-41f8-9f7a-8e40f201aa50
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,0cf46406-b1ed-43a7-b43d-63f7a3f89e70,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,61a34356-45f1-43b3-af47-315cca78ed25,,
Confirmed,1721653200,start_delayed,prereservation,confirmed,1722258000,booking,e937e11b-10e4-4f3b-a211-62c4def7cacb,47efe304-e9f8-a5fc-cace-dcc4dc88fd4b,46d5cbdd-7026-49e4-a9c1-1c439203c683
Confirmed,1722427200,start_delayed,prereservation,confirmed,1722960000,booking,8e573702-15cf-4e3a-96b5-a38bd70102bb,d8f44fd6-3dba-de21-b0da-5092cd58bb24,99374dfb-8421-4344-a9fc-4ca68cdd195d
rental.status.on_hold.title,1722232800,,,on_hold,1724875200,on_hold,f3980beb-a925-4fb5-baee-9fde477f761a,,
