since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1721905200,37e1e671-9baa-e78f-ad62-7b79f98a8fa9,confirmed,booking,6db2e96b-c6ba-4e94-9ff1-10c2292f1506,prereservation,Confirmed,1722250800,start_delayed,32ccee54-0e3b-459c-a16f-3632bcc39e54
1722245400,635a885f-0362-bed7-2abb-20bd062eb6b7,confirmed,booking,ce0cae99-4c37-49d9-a9aa-881e08419589,prereservation,Confirmed,1722504600,start_delayed,d2452711-c763-49c2-b370-f2ff8f370e64
1722405600,0d4ad1b3-61ee-6739-7e33-59f78ffb5468,confirmed,booking,8f92c71b-aa22-4c33-af07-5b8804a9a847,prereservation,Confirmed,1722664800,start_delayed,2049ea93-9bb4-45fb-a882-154b08317a69
1722319200,1ab4387a-3367-b2ed-87dd-03dae0e6bc81,confirmed,booking,46499b6b-f791-4676-82dd-25715b46eb48,prereservation,Confirmed,1722664800,start_delayed,9fb888fb-4940-418f-a8ba-6c9442155384
1722501000,a369d69c-1d2e-8c25-1c14-216fdca1213a,confirmed,booking,432945f9-b33a-4192-89c7-bf18131d43d4,prereservation,Confirmed,1722760200,start_delayed,95b2a84b-85e1-4b23-9b60-9ff5e650499b
1721898000,653a09c5-6736-c156-1690-dc8414ee2f98,confirmed,booking,7d671fc0-1f2b-4a8f-a196-84fdc569f739,prereservation,Confirmed,1722157200,start_delayed,0709933e-32b3-4471-81ad-142c796fad1d
1722416400,c27bd8d2-2ce7-4eca-5163-fce217e275b9,confirmed,booking,0557ff32-d075-41f8-9f7a-8e40f201aa50,prereservation,Confirmed,1723021200,start_delayed,d5084c29-52a1-4ac2-94c1-62ec1b553baa
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,0cf46406-b1ed-43a7-b43d-63f7a3f89e70
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,61a34356-45f1-43b3-af47-315cca78ed25
1721653200,47efe304-e9f8-a5fc-cace-dcc4dc88fd4b,confirmed,booking,46d5cbdd-7026-49e4-a9c1-1c439203c683,prereservation,Confirmed,1722258000,start_delayed,e937e11b-10e4-4f3b-a211-62c4def7cacb
1722427200,d8f44fd6-3dba-de21-b0da-5092cd58bb24,confirmed,booking,99374dfb-8421-4344-a9fc-4ca68cdd195d,prereservation,Confirmed,1722960000,start_delayed,8e573702-15cf-4e3a-96b5-a38bd70102bb
1722232800,,on_hold,on_hold,,,rental.status.on_hold.title,1724875200,,f3980beb-a925-4fb5-baee-9fde477f761a
1722078000,86bed219-a2ad-d14a-4e87-51cfd744746c,confirmed,booking,e3aaf1a2-ff47-4705-afa7-cd07537f10b6,prereservation,Confirmed,1722682800,start_delayed,485bda33-3579-468f-9835-4b739e48fd2e
1722229200,,on_hold,on_hold,,,rental.status.on_hold.title,1724875200,,52a2dc57-7c5f-43d6-aad7-79b95f21c68c
1719295200,22f71b9e-e492-8fe7-f942-f367cdf4a4b2,confirmed,booking,93f90be3-2025-4ec9-ba88-35b7c635e8da,prereservation,Confirmed,1722060000,start_delayed,b0a1a669-d016-4da2-bda6-65dab29d9acb
1722229200,,on_hold,on_hold,,,rental.status.on_hold.title,1724875200,,603e28e6-0967-4a58-8c6a-1692293450ae
