deprecated,manufacturer,tyres_info,model_specifications,image_pin_url_3x,first_maintenance_mileage,fuel_distance_enabled,default_tags,fuel_type,image_small_url,registry_model,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_3x,fuel_cap_side,short_name,maintenance_mileage,code,image_map_url_2x,image_pin_url_2x,image_large_url,name
False,LAMBORGHINI,[],"[{'name': 'FuelTankVolume', 'value_localized': '80 model.specification.FuelTankVolume.unit(0)', 'value': '80', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 80, 'id': '60337101bcd687dd2794b56854685224_FuelTankVolume'}]",,,True,[],,,HURACAN,LAMBORGHINI,,,,HURACAN,,60337101bcd687dd2794b56854685224,,,,LAMBORGHINI HURACAN
False,LAMBORGHINI,[],"[{'name': 'FuelTankVolume', 'value_localized': '85 model.specification.FuelTankVolume.unit(0)', 'value': '85', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 85, 'id': '57c24da21c9e2d2909c9dae36cec1dc6_FuelTankVolume'}]",,,True,[],,,URUS MY20,LAMBORGHINI,,,,URUS MY20,,57c24da21c9e2d2909c9dae36cec1dc6,,,,LAMBORGHINI URUS MY20
False,LAMBORGHINI,[],"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '8dbf0d0dddaed8b8cef99ee5596768fe_FuelTankVolume'}]",,,True,[],,,URUS MY20,LAMBORGHINI,,,,URUS MY20,,8dbf0d0dddaed8b8cef99ee5596768fe,,,,LAMBORGHINI URUS MY20
False,LAND ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '2f9d0822fffb3a26a135f41887b50214_FuelTankVolume'}]",,,True,[],,,DEFENDER,LAND ROVER,,,,DEFENDER,,2f9d0822fffb3a26a135f41887b50214,,,,LAND ROVER DEFENDER
False,LAND ROVER,[],"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': '1b9e4ddc4a1bada67405be71535e58f9_FuelTankVolume'}]",,,True,[],,,VOGUE,LAND ROVER,,,,VOGUE,,1b9e4ddc4a1bada67405be71535e58f9,,,,LAND ROVER VOGUE
False,LEXUS,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '34c67e5fad2d78823f93292f1967f320_FuelTankVolume'}]",,,True,[],,,IS 300,LEXUS,,,,IS 300,,34c67e5fad2d78823f93292f1967f320,,,,LEXUS IS 300
False,LEXUS,[],"[{'name': 'FuelTankVolume', 'value_localized': '78 model.specification.FuelTankVolume.unit(0)', 'value': '78', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 78, 'id': 'b2558e9f6e1113980a44fd0ea5fa9e1c_FuelTankVolume'}]",,,True,[],,,LX 600,LEXUS,,,,LX 600,,b2558e9f6e1113980a44fd0ea5fa9e1c,,,,LEXUS LX 600
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '11f64f4d6cb1d0aab2493b4b35616f02_FuelTankVolume'}]",,,True,[],,,A220,MERCEDES,,,,A220,,11f64f4d6cb1d0aab2493b4b35616f02,,,,MERCEDES A220
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '8afeaf9444f8afd4a6c49e2db2ac94b3_FuelTankVolume'}]",,,True,[],,,A220,MERCEDES,,,,A220,,8afeaf9444f8afd4a6c49e2db2ac94b3,,,,MERCEDES A220
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'b53013381f2f268389eb890cdbf22665_FuelTankVolume'}]",,,True,[],,,A220,MERCEDES,,,,A220,,b53013381f2f268389eb890cdbf22665,,,,MERCEDES A220
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '27e0d9fe662c6a3def66a504eb9780d8_FuelTankVolume'}]",,,True,[],,,C180,MERCEDES,,,,C180,,27e0d9fe662c6a3def66a504eb9780d8,,,,MERCEDES C180
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '38b803b6b77d0e895ff91db0849969f4_FuelTankVolume'}]",,,True,[],,,C200,MERCEDES,,,,C200,,38b803b6b77d0e895ff91db0849969f4,,,,MERCEDES C200
False,MERCEDES,[],[],,,True,[],,,C300,MERCEDES,,,,C300,,36034d5bda687510a46e60edebd966d1,,,,MERCEDES C300
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '781c13aa102d57c613669f9e8d3c5788_FuelTankVolume'}]",,,True,[],,,C300,MERCEDES,,,,C300,,781c13aa102d57c613669f9e8d3c5788,,,,MERCEDES C300
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': '7a954841262bb3e9f8855cfeed11d617_FuelTankVolume'}]",,,True,[],,,C300,MERCEDES,,,,C300,,7a954841262bb3e9f8855cfeed11d617,,,,MERCEDES C300
