code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
f5dd39eaa26b5d8b51f7ef7abd1e7213,MINI COOPER,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': 'f5dd39eaa26b5d8b51f7ef7abd1e7213_FuelTankVolume'}]",,,,,MINI COOPER COOPER S,,COOPER S,,False,COOPER S,,,,True,,[],[],,MINI COOPER
f4df89a477d4a6a101d12f08050c8f3f,MITSUBISHI,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'f4df89a477d4a6a101d12f08050c8f3f_FuelTankVolume'}]",,,,,MITSUBISHI ATTRAGE,,ATTRAGE,,False,ATTRAGE,,,,True,,[],[],,MITSUBISHI
ad80c4d01bac5e29e7265ccf007e6814,MITSUBISHI XPANDER,[],,,,,MITSUBISHI XPANDER 2024,,2024,,False,2024,,,,True,,[],[],,MITSUBISHI XPANDER
01cc42f39a3d818c167993cfddacbd5f,Mercedes,[],,,,,Mercedes A45,,A45,,False,A45,,,,True,,[],[],,Mercedes
115d98597842469155e4ea792efb9b03,Mercedes,"[{'name': 'FuelTankVolume', 'value_localized': '100 model.specification.FuelTankVolume.unit(0)', 'value': '100', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 100, 'id': '115d98597842469155e4ea792efb9b03_FuelTankVolume'}]",,,,,Mercedes G63 AMG,,G63 AMG,,False,G63 AMG,,,,True,,[],[],,Mercedes
fef8f4c5138eafa0df7af596994ab7d9,Mercedes,[],,,,,Mercedes S500,,S500,,False,S500,,,,True,,[],[],,Mercedes
77d4d81b22ba210afb6e1f3a07fd5525,Mini Cooper Green,[],,,,,Mini Cooper Green 2024,,2024,,False,2024,,,,True,,[],[],,Mini Cooper Green
e96a89bf6a6bab97c6f1d3f2bd78b1d1,Mitsubisi Xpander,[],,,,,Mitsubisi Xpander 2024,,2024,,False,2024,,,,True,,[],[],,Mitsubisi Xpander
426a499452987eb999ea89e6781bb62e,NISSAN,"[{'name': 'FuelTankVolume', 'value_localized': '140 model.specification.FuelTankVolume.unit(0)', 'value': '140', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 140, 'id': '426a499452987eb999ea89e6781bb62e_FuelTankVolume'}]",,,,,NISSAN PATROL SE P.C,,PATROL SE P.C,,False,PATROL SE P.C,,,,True,,[],[],,NISSAN
4c7d2b0cb751430e0a032d31669af235,PORSCHE,"[{'name': 'FuelTankVolume', 'value_localized': '60 model.specification.FuelTankVolume.unit(0)', 'value': '60', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 60, 'id': '4c7d2b0cb751430e0a032d31669af235_FuelTankVolume'}]",,,,,PORSCHE 911 CARRERA 4GTS,,911 CARRERA 4GTS,,False,911 CARRERA 4GTS,,,,True,,[],[],,PORSCHE
74cf2bdcfc5e71f3b9b5ea93a6f66eca,PORSCHE,[],,,,,PORSCHE TARGA,,TARGA,,False,TARGA,,,,True,,[],[],,PORSCHE
c5477bd2d8dd86d2bd0101e055465838,Porsche Boxster 718 Convertible,[],,,,,Porsche Boxster 718 Convertible 2024,,2024,,False,2024,,,,True,,[],[],,Porsche Boxster 718 Convertible
3e98664d914ff1aa2ce82eb13b814eff,RANGE ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '3e98664d914ff1aa2ce82eb13b814eff_FuelTankVolume'}]",,,,,RANGE ROVER SPORT,,SPORT,,False,SPORT,,,,True,,[],[],,RANGE ROVER
4303eabcc5ecc89d9b7b85c0c9fa5939,RANGE ROVER,[],,,,,RANGE ROVER SPORT,,SPORT,,False,SPORT,,,,True,,[],[],,RANGE ROVER
525dde020b8add591ac102323307d674,RANGE ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '72 model.specification.FuelTankVolume.unit(2)', 'value': '72', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 72, 'id': '525dde020b8add591ac102323307d674_FuelTankVolume'}]",,,,,RANGE ROVER SPORT,,SPORT,,False,SPORT,,,,True,,[],[],,RANGE ROVER
e8760656959e963d9afafe310e596c2e,RANGE ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': 'e8760656959e963d9afafe310e596c2e_FuelTankVolume'}]",,,,,RANGE ROVER VELAR,,VELAR,,False,VELAR,,,,True,,[],[],,RANGE ROVER
b7fbc6836d122b3d931859ad9759be3c,RANGE ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '68 model.specification.FuelTankVolume.unit(0)', 'value': '68', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 68, 'id': 'b7fbc6836d122b3d931859ad9759be3c_FuelTankVolume'}]",,,,,RANGE ROVER VOGUE,,VOGUE,,False,VOGUE,,,,True,,[],[],,RANGE ROVER
6eaf74538d6f9da505e6b0269d343b4e,Range Rover Sport,[],,,,,Range Rover Sport 2023,,2023,,False,2023,,,,True,,[],[],,Range Rover Sport
44fe087851217e6f7b4d02bdf8de4b21,TOYOTA,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '44fe087851217e6f7b4d02bdf8de4b21_FuelTankVolume'}]",,,,,TOYOTA CAMRY,,CAMRY,,False,CAMRY,,,,True,,[],[],,TOYOTA
1aa89a5e53a51ef4ae1a1403c03bc408,TOYOTA,"[{'name': 'FuelTankVolume', 'value_localized': '79 model.specification.FuelTankVolume.unit(0)', 'value': '79', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 79, 'id': '1aa89a5e53a51ef4ae1a1403c03bc408_FuelTankVolume'}]",,,,,TOYOTA LAND CRUISER,,LAND CRUISER,,False,LAND CRUISER,,,,True,,[],[],,TOYOTA
09850867a8ab300284f1508dce80eb0b,TOYOTA,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '09850867a8ab300284f1508dce80eb0b_FuelTankVolume'}]",,,,,TOYOTA YARIS,,YARIS,,False,YARIS,,,,True,,[],[],,TOYOTA
5f0ffa5fd67ce71689ba90d79f45ea7d,TOYOYA YARIS,[],,,,,TOYOYA YARIS 2023,,2023,,False,2023,,,,True,,[],[],,TOYOYA YARIS
