first_maintenance_mileage,image_pin_url_2x,code,default_tags,model_specifications,maintenance_mileage,intermediate_maintenance_mileage,fuel_cap_side,registry_manufacturer,fuel_distance_enabled,deprecated,image_pin_url_3x,registry_model,short_name,image_map_url_2x,name,fuel_type,image_large_url,image_small_url,manufacturer,image_map_url_3x,tyres_info
,,a4f184a1e5090b2e1f7415bd97c739ab,[],[],,,,NISSAN,True,False,,PATROL PLATINUIM,PATROL PLATINUIM,,NISSAN PATROL PLATINUIM,,,,NISSAN,,[]
,,b5141887b4b5f4d5dc080fa7410d7bd2,[],[],,,,PORSCHE,True,False,,911,911,,PORSCHE 911,,,,PORSCHE,,[]
,,579388f701d8b05d2c94daa3bcf373ea,[],[],,,,PORSCHE,True,False,,CAYENNE,CAYENNE,,PORSCHE CAYENNE,,,,PORSCHE,,[]
,,622b37e6bd6b721c814d6a93a734483d,[],[],,,,PORSCHE,True,False,,PANAMERA,PANAMERA,,PORSCHE PANAMERA,,,,PORSCHE,,[]
,,735f3f52000e6ab2f01c284c65fc847b,[],[],,,,RANGE ROVER,True,False,,DISCOVERY,DISCOVERY,,RANGE ROVER DISCOVERY,,,,RANGE ROVER,,[]
,,3edc34fc9b0346e303e6ff18aad71fe3,[],[],,,,RANGE ROVER,True,False,,DISCOVERY SPTS,DISCOVERY SPTS,,RANGE ROVER DISCOVERY SPTS,,,,RANGE ROVER,,[]
,,92891ab83a8bc0f341a3b5ae0d5bd274,[],[],,,,RANGE ROVER,True,False,,EVOQUE,EVOQUE,,RANGE ROVER EVOQUE,,,,RANGE ROVER,,[]
,,cbb98efb2ee32d60681929839966c2b7,[],[],,,,RANGE ROVER,True,False,,SPORT,SPORT,,RANGE ROVER SPORT,,,,RANGE ROVER,,[]
,,4e04baa1f763e40bbf19f1137078c55c,[],[],,,,RANGE ROVER,True,False,,SPORT-BW,SPORT-BW,,RANGE ROVER SPORT-BW,,,,RANGE ROVER,,[]
,,1f83655d9c2342c7eaf7623f6efa0886,[],[],,,,RANGE ROVER,True,False,,SPORT-INSIDE BEIGE,SPORT-INSIDE BEIGE,,RANGE ROVER SPORT-INSIDE BEIGE,,,,RANGE ROVER,,[]
,,fd5a1523d2bba898b86cba4ee98ca645,[],[],,,,RANGE ROVER,True,False,,SPORT-red interior,SPORT-red interior,,RANGE ROVER SPORT-red interior,,,,RANGE ROVER,,[]
,,b06cab798c267c210fa51e0592ab5786,[],[],,,,RANGE ROVER,True,False,,SVR,SVR,,RANGE ROVER SVR,,,,RANGE ROVER,,[]
,,e3f5eeadc6f5a71ebd9d57af7b1c8cd9,[],[],,,,RANGE ROVER,True,False,,SVR-INSIDE RED,SVR-INSIDE RED,,RANGE ROVER SVR-INSIDE RED,,,,RANGE ROVER,,[]
,,449ae5c0bd8105e446997ef2b31c0d4e,[],[],,,,RANGE ROVER,True,False,,VELAR,VELAR,,RANGE ROVER VELAR,,,,RANGE ROVER,,[]
,,994f013ff14bbcb8a250ee89a34d38d3,[],[],,,,RANGE ROVER,True,False,,VELAR-NEW,VELAR-NEW,,RANGE ROVER VELAR-NEW,,,,RANGE ROVER,,[]
,,248c5f5d11801eac9a6301e2202c8b29,[],[],,,,RANGE ROVER,True,False,,VOGUE-AUTOB,VOGUE-AUTOB,,RANGE ROVER VOGUE-AUTOB,,,,RANGE ROVER,,[]
,,faa1a01d0bcacf5b5580fb767893bd26,[],[],,,,RANGE ROVER,True,False,,VOGUE-auto,VOGUE-auto,,RANGE ROVER VOGUE-auto,,,,RANGE ROVER,,[]
,,94bf82911fbb71a2ad4aadf6fe2e7137,[],[],,,,ROLLS ROYCE,True,False,,GHOST,GHOST,,ROLLS ROYCE GHOST,,,,ROLLS ROYCE,,[]
,,4249022bfb2fcdb2fafdb39b457b2086,[],[],,,,ROLLS ROYCE,True,False,,GHOST W-STAR,GHOST W-STAR,,ROLLS ROYCE GHOST W-STAR,,,,ROLLS ROYCE,,[]
,,e5c97e053dcba0c3358192a2d6032983,[],[],,,,ROLLS ROYCE,True,False,,WRAITH,WRAITH,,ROLLS ROYCE WRAITH,,,,ROLLS ROYCE,,[]
