code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
fd5a1523d2bba898b86cba4ee98ca645,RANGE ROVER,[],,,,,RANGE ROVER SPORT-red interior,,SPORT-red interior,,False,SPORT-red interior,,,,True,,[],[],,RANGE ROVER
b06cab798c267c210fa51e0592ab5786,RANGE ROVER,[],,,,,RANGE ROVER SVR,,SVR,,False,SVR,,,,True,,[],[],,RANGE ROVER
e3f5eeadc6f5a71ebd9d57af7b1c8cd9,RANGE ROVER,[],,,,,RANGE ROVER SVR-INSIDE RED,,SVR-INSIDE RED,,False,SVR-INSIDE RED,,,,True,,[],[],,RANGE ROVER
449ae5c0bd8105e446997ef2b31c0d4e,RANGE ROVER,[],,,,,RANGE ROVER VELAR,,VELAR,,False,VELAR,,,,True,,[],[],,RANGE ROVER
994f013ff14bbcb8a250ee89a34d38d3,RANGE ROVER,[],,,,,RANGE ROVER VELAR-NEW,,VELAR-NEW,,False,VELAR-NEW,,,,True,,[],[],,RANGE ROVER
248c5f5d11801eac9a6301e2202c8b29,RANGE ROVER,[],,,,,RANGE ROVER VOGUE-AUTOB,,VOGUE-AUTOB,,False,VOGUE-AUTOB,,,,True,,[],[],,RANGE ROVER
faa1a01d0bcacf5b5580fb767893bd26,RANGE ROVER,[],,,,,RANGE ROVER VOGUE-auto,,VOGUE-auto,,False,VOGUE-auto,,,,True,,[],[],,RANGE ROVER
94bf82911fbb71a2ad4aadf6fe2e7137,ROLLS ROYCE,[],,,,,ROLLS ROYCE GHOST,,GHOST,,False,GHOST,,,,True,,[],[],,ROLLS ROYCE
4249022bfb2fcdb2fafdb39b457b2086,ROLLS ROYCE,[],,,,,ROLLS ROYCE GHOST W-STAR,,GHOST W-STAR,,False,GHOST W-STAR,,,,True,,[],[],,ROLLS ROYCE
e5c97e053dcba0c3358192a2d6032983,ROLLS ROYCE,[],,,,,ROLLS ROYCE WRAITH,,WRAITH,,False,WRAITH,,,,True,,[],[],,ROLLS ROYCE
