status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
rental.status.on_hold.title,1722062820,,,on_hold,1722149220,on_hold,4e2534d4-0fb6-459c-8b70-ea1b3968ea4b,,
rental.status.on_hold.title,1710054300,,,on_hold,1723014300,on_hold,a07cce8e-0545-4aee-ac22-37cb8f0f27de,,
Confirmed,1720245600,start_delayed,prereservation,confirmed,1722924000,booking,73721f68-78d9-4e7a-ab00-37c37149bc17,c833eaf5-0fc3-4a63-04fd-2d6b5ec72a31,5285eccf-6ec3-419b-abbb-ca42fa701d5f
rental.status.on_hold.title,1721128620,,,on_hold,1722424620,on_hold,e76bdd0c-b628-44e8-ab8a-0975bd64a009,,
rental.status.on_hold.title,1721384520,,,on_hold,1723976520,on_hold,442dbae8-c88d-4484-8fef-1239aba6912c,,
rental.status.on_hold.title,1721977020,,,on_hold,1722236220,on_hold,212638e1-bd9d-41e3-a89f-8c84478d24a1,,
rental.status.on_hold.title,1722236220,,,on_hold,1724569020,on_hold,f7309b6d-b5f3-4e44-be7a-3261b4eb2806,,
rental.status.on_hold.title,1716808380,,,on_hold,1722424380,on_hold,8768f572-0d41-4479-ae17-e19de0b5d9b6,,
rental.status.on_hold.title,1721831580,,,on_hold,1724423580,on_hold,4b1528c7-584d-476d-b69a-b4c56e92eb1e,,
rental.status.on_hold.title,1719572580,,,on_hold,1722164580,on_hold,4df7ca2c-8167-4986-8d14-672c781010bf,,
rental.status.on_hold.title,1720010040,,,on_hold,1722602040,on_hold,ab48b59c-b015-411e-8a92-a8a24f0849b5,,
rental.status.on_hold.title,1721663820,,,on_hold,1722095820,on_hold,9c2b88ce-665b-454c-b073-adcedc91d5ef,,
rental.status.on_hold.title,1721121240,,,on_hold,1722417240,on_hold,9001c5be-4301-4dac-add0-ad87af437653,,
rental.status.on_hold.title,1722421260,,,on_hold,1725013260,on_hold,18e0a7a2-119c-4752-ad00-666d1db49406,,
rental.status.on_hold.title,1721058000,,,on_hold,1721922000,on_hold,f33a51c0-2678-4db7-a964-fdded6ac116d,,
rental.status.on_hold.title,1721922060,,,on_hold,1722786060,on_hold,63a4c3d9-c769-44dd-9ca8-657cf4c31aae,,
rental.status.on_hold.title,1721912940,,,on_hold,1724504940,on_hold,5b4fc128-1cb3-4414-a4e4-2ca6e4989d47,,
rental.status.on_hold.title,1714541880,,,on_hold,1722317880,on_hold,42588441-0d0b-473c-b94b-dba4a02cd372,,
rental.status.on_hold.title,1722243900,,,on_hold,1724835900,on_hold,0ed2caf8-f770-4d75-b575-df32fc87c5a0,,
rental.status.on_hold.title,1722405840,,,on_hold,1724997840,on_hold,fb9bf4e8-cab2-4a82-90ca-3c565446f221,,
rental.status.on_hold.title,1709898600,,,on_hold,1722426600,on_hold,69e317d4-76a2-4033-b834-2e2c473f611e,,
