code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
81b747d84f90ef739678e912bb1b6117,MERCEDES,[],,,,,MERCEDES S500,,S500,,False,S500,,,,True,,[],[],,MERCEDES
4824d9f0c8c63c86abdcc085a3853534,NISSAN,[],,,,,NISSAN PATROL,,PATROL,,False,PATROL,,,,True,,[],[],,NISSAN
7d8d585cd00a211919209e5a8efd54bf,PORSCHE,[],,,,,PORSCHE CAYENNE,,CAYENNE,,False,CAYENNE,,,,True,,[],[],,PORSCHE
7eccf9a59601f4b8330888ea9bae42b5,PORSCHE,[],,,,,PORSCHE MACAN,,MACAN,,False,MACAN,,,,True,,[],[],,PORSCHE
3e356cfba2d7cbfbe6d7251e22fcc449,RANGE ROVER,[],,,,,RANGE ROVER Evoque,,Evoque,,False,Evoque,,,,True,,[],[],,RANGE ROVER
d697d5a77d4d18624279bfbbe91ae4db,RANGE ROVER,[],,,,,RANGE ROVER HSE,,HSE,,False,HSE,,,,True,,[],[],,RANGE ROVER
6c829d78c236ea33aefb570f3f24236c,RANGE ROVER,[],,,,,RANGE ROVER SPORT,,SPORT,,False,SPORT,,,,True,,[],[],,RANGE ROVER
fd3f4475d537ef13b89b73d498a7c61a,RANGE ROVER,[],,,,,RANGE ROVER SVR,,SVR,,False,SVR,,,,True,,[],[],,RANGE ROVER
ae9ccc3b5d0d9e15fb4fc4d2ba52060d,RANGE ROVER,[],,,,,RANGE ROVER VELAR,,VELAR,,False,VELAR,,,,True,,[],[],,RANGE ROVER
b3314931e6193398a2c3ae2b68eeb013,RANGE ROVER,[],,,,,RANGE ROVER VOGUE,,VOGUE,,False,VOGUE,,,,True,,[],[],,RANGE ROVER
e54d4c3af0f04d7c13d3c544341cf1f7,ROLLS ROYCE,[],,,,,ROLLS ROYCE CULLINAN,,CULLINAN,,False,CULLINAN,,,,True,,[],[],,ROLLS ROYCE
fa947d75a39b203983fd0159f61b2498,ROLLS ROYCE,[],,,,,ROLLS ROYCE DAWN,,DAWN,,False,DAWN,,,,True,,[],[],,ROLLS ROYCE
5b5f24333f3731debbcfd3e8a6ef5282,ROLLS ROYCE,[],,,,,ROLLS ROYCE GHOST,,GHOST,,False,GHOST,,,,True,,[],[],,ROLLS ROYCE
218002f90e3c1f5760704e558c00ee60,ROLLS ROYCE,[],,,,,ROLLS ROYCE WRAITH,,WRAITH,,False,WRAITH,,,,True,,[],[],,ROLLS ROYCE
6a98e202484d63a706fb450fee1e6d8d,SUZUKI,[],,,,,SUZUKI JIMNY,,JIMNY,,False,JIMNY,,,,True,,[],[],,SUZUKI
6fd5f30181d6d5e84c2ba585c8366dbb,TOYOTA,[],,,,,TOYOTA YARIS,,YARIS,,False,YARIS,,,,True,,[],[],,TOYOTA
