manufacturer,image_pin_url_3x,model_specifications,fuel_type,short_name,image_map_url_3x,maintenance_mileage,fuel_distance_enabled,registry_model,image_large_url,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_2x,fuel_cap_side,image_small_url,default_tags,image_pin_url_2x,tyres_info,deprecated,first_maintenance_mileage,name,code
PORSCHE,,[],,CAYENNE,,,True,CAYENNE,,PORSCHE,,,,,[],,[],False,,PORSCHE CAYENNE,7d8d585cd00a211919209e5a8efd54bf
PORSCHE,,[],,MACAN,,,True,MACAN,,PORSCHE,,,,,[],,[],False,,PORSCHE MACAN,7eccf9a59601f4b8330888ea9bae42b5
RANGE ROVER,,[],,Evoque,,,True,Evoque,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER Evoque,3e356cfba2d7cbfbe6d7251e22fcc449
RANGE ROVER,,[],,HSE,,,True,HSE,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER HSE,d697d5a77d4d18624279bfbbe91ae4db
RANGE ROVER,,[],,SPORT,,,True,SPORT,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER SPORT,6c829d78c236ea33aefb570f3f24236c
RANGE ROVER,,[],,SVR,,,True,SVR,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER SVR,fd3f4475d537ef13b89b73d498a7c61a
RANGE ROVER,,[],,VELAR,,,True,VELAR,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER VELAR,ae9ccc3b5d0d9e15fb4fc4d2ba52060d
RANGE ROVER,,[],,VOGUE,,,True,VOGUE,,RANGE ROVER,,,,,[],,[],False,,RANGE ROVER VOGUE,b3314931e6193398a2c3ae2b68eeb013
ROLLS ROYCE,,[],,CULLINAN,,,True,CULLINAN,,ROLLS ROYCE,,,,,[],,[],False,,ROLLS ROYCE CULLINAN,e54d4c3af0f04d7c13d3c544341cf1f7
ROLLS ROYCE,,[],,DAWN,,,True,DAWN,,ROLLS ROYCE,,,,,[],,[],False,,ROLLS ROYCE DAWN,fa947d75a39b203983fd0159f61b2498
ROLLS ROYCE,,[],,GHOST,,,True,GHOST,,ROLLS ROYCE,,,,,[],,[],False,,ROLLS ROYCE GHOST,5b5f24333f3731debbcfd3e8a6ef5282
ROLLS ROYCE,,[],,WRAITH,,,True,WRAITH,,ROLLS ROYCE,,,,,[],,[],False,,ROLLS ROYCE WRAITH,218002f90e3c1f5760704e558c00ee60
SUZUKI,,[],,JIMNY,,,True,JIMNY,,SUZUKI,,,,,[],,[],False,,SUZUKI JIMNY,6a98e202484d63a706fb450fee1e6d8d
TOYOTA,,[],,YARIS,,,True,YARIS,,TOYOTA,,,,,[],,[],False,,TOYOTA YARIS,6fd5f30181d6d5e84c2ba585c8366dbb
