DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
120.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,RENAULT- TALISMAN,-1,Dubai Festival City,146498,20687,Dubai,28106,2277,5,00971566299999,2017,,,4
130.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,SUZUKI VITARA,-1,Dubai Festival City,178679,20653,Dubai,64604,2277,5,00971566299999,2018,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,KIA CERATO,-1,Dubai Festival City,107507,20683,Dubai,56351,2277,5,00971566299999,2017,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,AUDI - A3,-1,Dubai Festival City,245000,20344,Dubai,76457,2277,5,00971566299999,2016,,,4
150.0,2,X CAR RENTAL,1050.0,4500.0,0.0,4,2,NISSAN ROGUE,-1,Dubai Festival City,126396,99018,Dubai,82594,2277,5,00971566299999,2020,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET TRAILBLAZER,-1,Dubai Festival City,148951,20525,Dubai,82614,2277,5,00971566299999,2017,,"[{'ReservationKey': 0, 'CarKey': 20525, 'CustomerName': 'Running Contract, 13694', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/26/2022 1:50:03 PM', 'ToDateTime': '3/27/2022 1:50:03 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET-MALIB0,-1,Dubai Festival City,213308,20528,Dubai,82620,2277,5,00971566299999,2016,,"[{'ReservationKey': 0, 'CarKey': 20528, 'CustomerName': 'Running Contract, 23979', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/14/2024 9:30:00 PM', 'ToDateTime': '4/15/2024 9:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,FIAT 500,-1,Dubai Festival City,103998,20540,Dubai,33879,2277,5,00971566299999,2016,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET TRAIBLAZER,-1,Dubai Festival City,156660,20586,Dubai,10753,2277,5,00971566299999,2017,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET TRAIBLAZER,-1,Dubai Festival City,155891,20588,Dubai,10754,2277,5,00971566299999,2017,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVEROLET MALIBU,-1,Dubai Festival City,163300,20645,Dubai,49984,2277,5,00971566299999,2018,,,4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,"CHEVROLET
TRAILBLAZER",-1,Dubai Festival City,126000,20526,Dubai,82619,2277,5,00971566299999,2017,,,4
