WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2024,KIA PEGAS ,"[{'ReservationKey': 0, 'CarKey': 116577, 'CustomerName': 'Running Contract, 15242', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 7:17:00 PM', 'ToDateTime': '7/11/2024 7:17:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116577,5,630.0,0.0,2760,18790,-1,2,0097142885205,13128,DUBAI ,2400.0,4,100.0,DUBAI 
2,2025,BMW420 ,"[{'ReservationKey': 0, 'CarKey': 142120, 'CustomerName': 'Running Contract, 15835', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 5:59:00 AM', 'ToDateTime': '8/15/2024 5:59:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,142120,5,630.0,0.0,2760,104,-1,2,0097142885205,51834,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,RANGE ROVER VOGUE,"[{'ReservationKey': 0, 'CarKey': 87420, 'CustomerName': 'Running Contract, 15786', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:55:00 PM', 'ToDateTime': '8/3/2024 7:55:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,87420,5,630.0,0.0,2760,55145,-1,2,0097142885205,77467,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 116543, 'CustomerName': 'Running Contract, 15826', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:32:00 PM', 'ToDateTime': '8/3/2024 10:32:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116543,5,630.0,0.0,2760,20760,-1,2,0097142885205,73059,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS,,4,GOLDEN KEY RENT CAR L.L.C.,,135631,5,630.0,0.0,2760,4949,-1,2,0097142885205,91821,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS,,4,GOLDEN KEY RENT CAR L.L.C.,,135633,5,630.0,0.0,2760,5517,-1,2,0097142885205,56797,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS,,4,GOLDEN KEY RENT CAR L.L.C.,,135634,5,630.0,0.0,2760,5202,-1,2,0097142885205,17383,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135635, 'CustomerName': 'Running Contract, 15788', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 9:56:00 PM', 'ToDateTime': '8/5/2024 9:56:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135635,5,630.0,0.0,2760,5793,-1,2,0097142885205,31898,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135636, 'CustomerName': 'Running Contract, 15305', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 12:24:00 PM', 'ToDateTime': '8/3/2024 12:24:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135636,5,630.0,0.0,2760,3558,-1,2,0097142885205,31894,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135638, 'CustomerName': 'Running Contract, 15759', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 8:11:00 AM', 'ToDateTime': '8/5/2024 8:11:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135638,5,630.0,0.0,2760,3221,-1,2,0097142885205,31372,DUBAI ,2400.0,4,100.0,DUBAI 
