Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 137131, 'CustomerName': 'Running Contract, 1456', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 11:00:00 AM', 'ToDateTime': '8/25/2024 11:00:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,80364,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137131,26606,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2020,29390,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137180,171680,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 141284, 'CustomerName': 'Running Contract, 1327', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/30/2024 2:33:00 PM', 'ToDateTime': '7/30/2024 2:33:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,65913,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141284,107476,RENAULT  SYMBOL 
,100.0,,Dubai,Dubai,4,2023,32637,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141292,47015,RENAULT DUSTER 
"[{'ReservationKey': 0, 'CarKey': 141296, 'CustomerName': 'Running Contract, 1411', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/12/2024 2:10:00 PM', 'ToDateTime': '8/5/2024 2:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,76208,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141296,50326,NISSAN SENTRA 
,100.0,,Dubai,Dubai,4,2018,73970,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141301,246658,Mitsubishi Mirage
,100.0,,Dubai,Dubai,4,2020,76086,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141312,0,NISSAN SENTRA 
,100.0,,Dubai,Dubai,4,2020,76806,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141313,162806,NISSAN SENTRA 
,100.0,,Dubai,Dubai,4,2020,13781,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137187,20818,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2020,78813,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137189,22522,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2019,93561,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137190,171187,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 137204, 'CustomerName': 'Running Contract, 1385', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/17/2024 9:00:00 PM', 'ToDateTime': '8/16/2024 9:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,32880,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137204,29011,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 137211, 'CustomerName': 'Running Contract, 3658', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/25/2024 4:40:00 PM', 'ToDateTime': '8/7/2024 4:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2019,74159,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137211,108737,SPARK
,100.0,,Dubai,Dubai,4,2023,78957,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137212,29815,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2019,56467,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137213,180231,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 137216, 'CustomerName': 'Running Contract, 139', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/25/2024 6:04:00 PM', 'ToDateTime': '6/26/2024 6:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2019,76759,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137216,233668,NISSAN SUNY 
,100.0,,Dubai,Dubai,4,2023,32655,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137224,38982,"RENAULT, DUSTER"
"[{'ReservationKey': 0, 'CarKey': 137227, 'CustomerName': 'Running Contract, 1365', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/11/2024 11:50:00 AM', 'ToDateTime': '8/10/2024 11:50:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,74215,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,137227,99167,CHEVROLET SPARK 
,100.0,,Dubai,Dubai,4,2023,12773,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141259,23637,nissan sunny 
,100.0,,Dubai,Dubai,4,2020,16113,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141299,94930,NISSAN SENTRA 
"[{'ReservationKey': 0, 'CarKey': 141363, 'CustomerName': 'Running Contract, 146', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 6:13:00 PM', 'ToDateTime': '8/9/2024 6:13:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,74153,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141363,96926,spark 
,100.0,,Dubai,Dubai,4,2023,19622,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,132384,25592,NISSAN SUNNY
,100.0,,Dubai,Dubai,4,2020,80367,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,132394,12724,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 141732, 'CustomerName': 'Running Contract, 1397', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/24/2024 10:20:00 AM', 'ToDateTime': '8/7/2024 10:20:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,48469,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141732,25751,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2023,62965,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141360,34794,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2021,89683,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141414,150363,INFINITY Q X 60 
