since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1722171600,,on_hold,on_hold,,,rental.status.on_hold.title,1724763600,,25a26514-32bf-4e5e-aa33-9738609f6b6d
1720761000,,on_hold,on_hold,,,rental.status.on_hold.title,1723353000,,9da047b4-7545-45b4-bf14-dd166c408b0b
1722229200,,on_hold,on_hold,,,rental.status.on_hold.title,1723438800,,d4e2b092-7b63-402b-b5b3-c66fa6a57825
1721109600,accbacc8-f42c-13ec-3c5c-973f5c1490aa,confirmed,booking,243865f9-3183-4263-aab6-0f82d9af476a,prereservation,Confirmed,1723651200,start_delayed,fe920285-388a-414a-b8dd-177acf86725e
1720170600,,on_hold,on_hold,,,rental.status.on_hold.title,1722762600,,acc8f159-f4ef-46fc-a938-45bf02511f3c
1722146400,7e2014c0-e5e5-9179-f310-5e2633066c62,confirmed,booking,ce18fe12-0102-4e41-a23e-4a31748ca1fa,prereservation,Confirmed,1724738400,start_delayed,d64c8801-6a7f-4b6d-ac7a-a46eb13cf19f
1721667000,,on_hold,on_hold,,,rental.status.on_hold.title,1724259000,,c5e90789-702f-4c82-a7fd-ddba54083b4f
1721205300,,on_hold,on_hold,,,rental.status.on_hold.title,1723797300,,7112d0a3-7708-4f07-aae7-1d69eeee17c0
1720936800,cc4fe7ca-ce18-2c0a-76a8-25060c78fc49,confirmed,booking,97113e38-8016-4491-b6da-c12ed623f1eb,prereservation,Confirmed,1723528800,start_delayed,2a8794aa-6e93-48b4-9f01-2fb7e3739e68
1719668700,,on_hold,on_hold,,,rental.status.on_hold.title,1722260700,,5af7a456-7e93-4ae9-b1dd-87c3adae8a61
1721401800,,on_hold,on_hold,,,rental.status.on_hold.title,1723993800,,5f0cf192-924f-436a-99b4-f6f0ecea4927
1721919600,fa6df9c5-ebe2-cedb-951a-66c4b76b20e1,confirmed,booking,9681a4b9-49be-4f99-ba88-1b0ced579467,prereservation,Confirmed,1722265200,start_delayed,c0122d27-1d26-4c3f-b258-cccedf1a2165
1722265200,,on_hold,on_hold,,,rental.status.on_hold.title,1722270000,,512cd94f-a19a-47ff-a0cb-40d3e2120b2d
1719831000,,on_hold,on_hold,,,rental.status.on_hold.title,1722423000,,07084b25-5950-4878-8d5d-8042fd70a037
1721110800,,on_hold,on_hold,,,rental.status.on_hold.title,1723702800,,d522393b-1805-4522-853b-b813e6ff2c2b
1722001500,,on_hold,on_hold,,,rental.status.on_hold.title,1728913500,,f040c2a6-ece6-4e06-acbb-82a97f77306f
1721132100,,on_hold,on_hold,,,rental.status.on_hold.title,1723724100,,6e313027-3a11-4c89-b62e-6a87140f38f3
1719837300,,on_hold,on_hold,,,rental.status.on_hold.title,1722429300,,55f4a222-b228-4292-b6df-82f219e3d4b2
1721894400,,on_hold,on_hold,,,rental.status.on_hold.title,1722499200,,580dd428-8e62-4554-817f-cdef69b4f199
1720103400,,on_hold,on_hold,,,rental.status.on_hold.title,1722695400,,4648fac7-d24d-455b-bb7e-2bfd2310da1e
1721201100,,on_hold,on_hold,,,rental.status.on_hold.title,1723793100,,5267d1d6-ff37-48c4-98a4-4dd988b67305
1721718300,,on_hold,on_hold,,,rental.status.on_hold.title,1724310300,,857c2334-48bd-4430-baa5-1860753813b2
1720269000,,on_hold,on_hold,,,rental.status.on_hold.title,1722861000,,19e9add4-159c-4bd4-8015-e103f407d604
1722317100,,on_hold,on_hold,,,rental.status.on_hold.title,1722576300,,4892d8df-a0d0-4847-9928-3ff8aa5e292a
1720093800,,on_hold,on_hold,,,rental.status.on_hold.title,1722685800,,7fedbdb6-fccb-470a-9351-51dd0baba5a2
1719647400,,on_hold,on_hold,,,rental.status.on_hold.title,1722239400,,75afc584-5800-42c7-a068-8a8349c3b0a2
1722351540,,on_hold,on_hold,,,rental.status.on_hold.title,1724943540,,011a1645-76ea-4255-b50c-a961164baade
1721751300,,on_hold,on_hold,,,rental.status.on_hold.title,1722356100,,2b592ce5-3806-4c38-9145-f607ed17273a
1721373000,,on_hold,on_hold,,,rental.status.on_hold.title,1721977800,,578e7d4b-809c-4100-85a4-e4533ed04035
1722072000,,on_hold,on_hold,,,rental.status.on_hold.title,1722676800,,6f343a47-0b10-428c-b3e0-88a66864594a
1721891700,,on_hold,on_hold,,,rental.status.on_hold.title,1724483700,,b4ec681e-8687-461a-81e5-00b3567c7b7e
1721736000,278d06f6-4bbf-0147-ee46-9e48dcbd1f93,confirmed,booking,267f49ab-fae0-4f6c-867b-66b7775c065e,prereservation,Confirmed,1721995200,start_delayed,4e58c5ec-c39d-43fa-ba0c-8dc0797194fc
1721393580,,on_hold,on_hold,,,rental.status.on_hold.title,1723985580,,dd342755-6df9-477a-aa49-2a21e22b3509
1721484600,,on_hold,on_hold,,,rental.status.on_hold.title,1722089400,,22b7bdac-d55a-415a-9049-ec0756c3c431
1720764000,feefe541-caee-ec6e-199f-b634b5237fc5,confirmed,booking,d608ce36-29e8-4677-934c-fe08a1e71bb5,prereservation,Confirmed,1724652000,start_delayed,41024d3b-4922-48e2-9931-7207b9203cb2
