first_maintenance_mileage,image_pin_url_2x,code,default_tags,model_specifications,maintenance_mileage,intermediate_maintenance_mileage,fuel_cap_side,registry_manufacturer,fuel_distance_enabled,deprecated,image_pin_url_3x,registry_model,short_name,image_map_url_2x,name,fuel_type,image_large_url,image_small_url,manufacturer,image_map_url_3x,tyres_info
,,ec58d55de612d0188e7c00d61dfd8121,[],[],,,,TOYOTA,True,False,,CAMRY HYBRID (old),CAMRY HYBRID (old),,TOYOTA CAMRY HYBRID (old),,,,TOYOTA,,[]
,,7430fe7117379dbbd4e34205b6260161,[],[],,,,TOYOTA,True,False,,CH-R HYBRID,CH-R HYBRID,,TOYOTA CH-R HYBRID,,,,TOYOTA,,[]
,,7cc5f3e5d435fb5c63dc93c4aa8afc4e,[],[],,,,TOYOTA,True,False,,CHR HYBRID,CHR HYBRID,,TOYOTA CHR HYBRID,,,,TOYOTA,,[]
,,6995c2fb8a459c1a32b884e10d0ad2dd,[],[],,,,TOYOTA,True,False,,COROLLA,COROLLA,,TOYOTA COROLLA,,,,TOYOTA,,[]
,,0aa7fb0a09e87706bfc0f6d5093a40dd,[],[],,,,TOYOTA,True,False,,COROLLA CROSS HYBRID TOP SPEC,COROLLA CROSS HYBRID TOP SPEC,,TOYOTA COROLLA CROSS HYBRID TOP SPEC,,,,TOYOTA,,[]
,,418fe1158935bee226bc51b87c64fb1a,[],[],,,,TOYOTA,True,False,,FORTUNER,FORTUNER,,TOYOTA FORTUNER,,,,TOYOTA,,[]
,,2b3dce153d1364ca149e338ab225d1bb,[],[],,,,TOYOTA,True,False,,HIGHLANDER HYBRID,HIGHLANDER HYBRID,,TOYOTA HIGHLANDER HYBRID,,,,TOYOTA,,[]
,,271da930a044041a5ead0948efe7dbb4,[],[],,,,VOLKSWAGEN,True,False,,T-ROC LIFE+,T-ROC LIFE+,,VOLKSWAGEN T-ROC LIFE+,,,,VOLKSWAGEN,,[]
,,04cccbb0f01a0eff21e57f181c5bf951,[],[],,,,VOLKSWAGEN,True,False,,T-ROC R-LINE,T-ROC R-LINE,,VOLKSWAGEN T-ROC R-LINE,,,,VOLKSWAGEN,,[]
,,74146a95455182e0cb2bbe86c7ec3b11,[],[],,,,VOLKSWAGEN,True,False,,T-ROC R-LINE (old),T-ROC R-LINE (old),,VOLKSWAGEN T-ROC R-LINE (old),,,,VOLKSWAGEN,,[]
,,5d8224841914c428e4ef7d5fe9105028,[],[],,,,VOLKSWAGEN,True,False,,TERAMONT,TERAMONT,,VOLKSWAGEN TERAMONT,,,,VOLKSWAGEN,,[]
