status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
rental.status.on_hold.title,1722244500,,,on_hold,1722407880,on_hold,b0040ffa-1c6c-4713-95a2-043c91e97528,,
rental.status.on_hold.title,1722446100,,,on_hold,1722532500,on_hold,6a2fe38f-1ac2-45a2-af02-5261ea4de321,,
rental.status.on_hold.title,1722071400,,,on_hold,1722157800,on_hold,f28769be-7641-45d0-9e1d-d5194ae6ccd6,,
rental.status.on_hold.title,1722382200,,,on_hold,1722468600,on_hold,38fadb20-1495-4cb8-9d89-68c14b17823c,,
rental.status.on_hold.title,1722086820,,,on_hold,1722173220,on_hold,1f01ba1f-06d4-4bce-a7e7-857aad53183f,,
rental.status.on_hold.title,1721411280,,,on_hold,1722016080,on_hold,babd48f9-ef38-4c57-822c-4c165ce78dd7,,
rental.status.on_hold.title,1722072660,,,on_hold,1722159060,on_hold,39a39b1c-5554-4c97-b444-f54daef47564,,
rental.status.on_hold.title,1720771080,,,on_hold,1723363080,on_hold,472d7799-adee-41fd-b7e0-f446e24c37fc,,
rental.status.on_hold.title,1721889000,,,on_hold,1721975400,on_hold,20f4b6d9-6115-47a2-9bac-b67d9ec1a6e9,,
rental.status.on_hold.title,1722096000,,,on_hold,1722182400,on_hold,312b5f55-8032-46fc-b5e4-81d8329a19bd,,
rental.status.on_hold.title,1721923200,,,on_hold,1722096000,on_hold,97e18cf0-6106-462c-8d9e-60a9a58daeb7,,
Confirmed,1722146400,start_delayed,prereservation,confirmed,1722232800,booking,f13e145f-7a60-43a9-ab4c-d3f5e5d3200e,f828eb98-9cc7-1123-9488-b3102f5e6c5b,c6a2f673-7b03-4ce8-8970-cd1eba05c02a
rental.status.on_hold.title,1722096000,,,on_hold,1722342300,on_hold,dc0a8f8e-0e29-445c-80ed-bb2d06a13e1f,,
rental.status.on_hold.title,1722464100,,,on_hold,1722550500,on_hold,fc3928da-f288-4631-8498-4a4efca32834,,
rental.status.on_hold.title,1721992200,,,on_hold,1722078600,on_hold,edbdd8ed-b333-43c7-ad3c-567cba56dbb5,,
