Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
,100.0,,DUBAI,Dubai,4,2018,13964,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61676,178625,Altima
,100.0,,DUBAI,Dubai,4,2015,13564,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61677,298565,Accent
,100.0,,DUBAI,Dubai,4,2018,12183,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61686,132215,X-Trail
"[{'ReservationKey': 0, 'CarKey': 61687, 'CustomerName': 'Running Contract, 426616', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 11:00:00 AM', 'ToDateTime': '8/27/2024 11:00:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2019,13185,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61687,214456,Sentra
"[{'ReservationKey': 0, 'CarKey': 61688, 'CustomerName': 'Running Contract, 28543', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '11/18/2023 3:06:00 PM', 'ToDateTime': '12/18/2023 3:06:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,14306,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61688,201478,Altima
"[{'ReservationKey': 0, 'CarKey': 61690, 'CustomerName': 'Running Contract, 27792', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '9/20/2023 5:00:00 PM', 'ToDateTime': '3/24/2024 5:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2015,86139,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61690,274524,Accent
"[{'ReservationKey': 0, 'CarKey': 61712, 'CustomerName': 'Running Contract, 426463', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 6:30:00 PM', 'ToDateTime': '8/3/2024 6:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,79391,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61712,184770,Accent
,100.0,,DUBAI,Dubai,4,2018,12705,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61713,236005,Sunny
"[{'ReservationKey': 0, 'CarKey': 61714, 'CustomerName': 'Running Contract, 425285', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/20/2024 12:25:00 PM', 'ToDateTime': '3/21/2024 12:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,12702,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61714,253884,Sunny
,100.0,,DUBAI,Dubai,4,2018,12696,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61715,275200,Sunny
,100.0,,DUBAI,Dubai,4,2022,33901,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,63622,97466,Attrage
"[{'ReservationKey': 0, 'CarKey': 61716, 'CustomerName': 'Running Contract, 426127', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/23/2024 1:00:00 PM', 'ToDateTime': '5/25/2024 1:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,12699,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61716,370781,Sunny
